Local time,Ask,Bid,AskVolume,BidVolume
18.11.2019 14:31:33.536 GMT-0000,38.882,38.867,0,0.0008
18.11.2019 14:31:33.586 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:31:33.949 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:31:34.024 GMT-0000,38.873000000000005,38.867,0,0.0008
18.11.2019 14:31:34.075 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:31:34.181 GMT-0000,38.872,38.848000000000006,0.002,0.002
18.11.2019 14:31:34.624 GMT-0000,38.873000000000005,38.847,0.002,0.002
18.11.2019 14:31:34.703 GMT-0000,38.863,38.847,0,0.002
18.11.2019 14:31:34.804 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:31:34.854 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:31:34.952 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:31:35.520 GMT-0000,38.853,38.838,0,0.0008
18.11.2019 14:31:35.570 GMT-0000,38.852,38.828,0,0.0008
18.11.2019 14:31:35.652 GMT-0000,38.852,38.836999999999996,0,0.0008
18.11.2019 14:31:35.928 GMT-0000,38.853,38.838,0,0.0008
18.11.2019 14:31:35.978 GMT-0000,38.862,38.838,0.002,0.002
18.11.2019 14:31:36.147 GMT-0000,38.853,38.836999999999996,0,0.002
18.11.2019 14:31:36.309 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:31:36.645 GMT-0000,38.852,38.838,0,0.002
18.11.2019 14:31:36.859 GMT-0000,38.863,38.836999999999996,0.002,0.002
18.11.2019 14:31:37.216 GMT-0000,38.853,38.836999999999996,0,0.002
18.11.2019 14:31:37.380 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:31:37.538 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:31:37.840 GMT-0000,38.873000000000005,38.847,0.002,0.002
18.11.2019 14:31:38.115 GMT-0000,38.883,38.857,0.002,0.002
18.11.2019 14:31:38.279 GMT-0000,38.883,38.877,0,0.0008
18.11.2019 14:31:38.329 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:38.382 GMT-0000,38.891999999999996,38.878,0,0.002
18.11.2019 14:31:38.693 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:31:38.978 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:31:39.029 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:31:39.079 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:31:39.180 GMT-0000,38.891999999999996,38.878,0.002,0.002
18.11.2019 14:31:39.396 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:31:39.497 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:31:39.625 GMT-0000,38.883,38.857,0.002,0.002
18.11.2019 14:31:40.194 GMT-0000,38.872,38.857,0,0.0008
18.11.2019 14:31:40.244 GMT-0000,38.872,38.848000000000006,0.002,0.002
18.11.2019 14:31:40.745 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:31:40.846 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:31:40.947 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:31:41.062 GMT-0000,38.883,38.867,0.002,0.0008
18.11.2019 14:31:41.112 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:31:41.213 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:31:41.313 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:31:41.414 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:31:41.514 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:31:41.565 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:31:41.623 GMT-0000,38.903000000000006,38.877,0.002,0.002
18.11.2019 14:31:41.724 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:31:41.844 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:42.197 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:31:42.464 GMT-0000,38.891999999999996,38.878,0.002,0.0008
18.11.2019 14:31:42.530 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:31:42.580 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:31:42.691 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:31:43.615 GMT-0000,38.891999999999996,38.878,0.002,0.002
18.11.2019 14:31:43.908 GMT-0000,38.912,38.888000000000005,0.002,0.002
18.11.2019 14:31:43.959 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:44.080 GMT-0000,38.902,38.888000000000005,0.002,0.0008
18.11.2019 14:31:44.181 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:31:44.231 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:44.345 GMT-0000,38.903000000000006,38.877,0.002,0.002
18.11.2019 14:31:44.447 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:44.583 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:31:44.976 GMT-0000,38.883,38.868,0,0.0008
18.11.2019 14:31:45.089 GMT-0000,38.883,38.857,0.002,0.002
18.11.2019 14:31:45.269 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:31:45.430 GMT-0000,38.873000000000005,38.857,0,0.002
18.11.2019 14:31:45.643 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:31:46.073 GMT-0000,38.883,38.868,0,0.0008
18.11.2019 14:31:46.160 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:31:46.400 GMT-0000,38.882,38.868,0,0.002
18.11.2019 14:31:46.500 GMT-0000,38.882,38.858000000000004,0.002,0.002
18.11.2019 14:31:46.551 GMT-0000,38.873000000000005,38.857,0.002,0.002
18.11.2019 14:31:46.668 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:31:46.912 GMT-0000,38.891999999999996,38.877,0,0.0008
18.11.2019 14:31:47.090 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:31:47.191 GMT-0000,38.912,38.888000000000005,0,0.0008
18.11.2019 14:31:47.315 GMT-0000,38.913000000000004,38.887,0.002,0.002
18.11.2019 14:31:48.132 GMT-0000,38.902,38.888000000000005,0,0.0008
18.11.2019 14:31:48.182 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:48.233 GMT-0000,38.912,38.888000000000005,0,0.0008
18.11.2019 14:31:48.468 GMT-0000,38.913000000000004,38.887,0.002,0.002
18.11.2019 14:31:48.623 GMT-0000,38.902,38.888000000000005,0,0.0008
18.11.2019 14:31:49.378 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:49.653 GMT-0000,38.902,38.888000000000005,0.002,0.0008
18.11.2019 14:31:50.392 GMT-0000,38.903000000000006,38.887,0.002,0.002
18.11.2019 14:31:50.513 GMT-0000,38.902,38.888000000000005,0,0.0008
18.11.2019 14:31:50.614 GMT-0000,38.903000000000006,38.877,0.002,0.002
18.11.2019 14:31:50.746 GMT-0000,38.902,38.878,0.002,0.002
18.11.2019 14:31:50.965 GMT-0000,38.902,38.888000000000005,0.002,0.002
18.11.2019 14:31:51.290 GMT-0000,38.903000000000006,38.887,0.002,0.002
18.11.2019 14:31:51.721 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:51.917 GMT-0000,38.903000000000006,38.887,0.002,0.0008
18.11.2019 14:31:51.967 GMT-0000,38.903000000000006,38.877,0.002,0.002
18.11.2019 14:31:52.017 GMT-0000,38.902,38.888000000000005,0,0.0008
18.11.2019 14:31:52.202 GMT-0000,38.903000000000006,38.887,0.002,0.0008
18.11.2019 14:31:52.252 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:52.379 GMT-0000,38.903000000000006,38.887,0.002,0.002
18.11.2019 14:31:52.613 GMT-0000,38.902,38.888000000000005,0.002,0.002
18.11.2019 14:31:53.187 GMT-0000,38.902,38.878,0.002,0.002
18.11.2019 14:31:53.237 GMT-0000,38.891999999999996,38.878,0.002,0.002
18.11.2019 14:31:53.679 GMT-0000,38.893,38.877,0,0.002
18.11.2019 14:31:53.730 GMT-0000,38.903000000000006,38.877,0.002,0.002
18.11.2019 14:31:54.391 GMT-0000,38.902,38.888000000000005,0,0.0008
18.11.2019 14:31:54.441 GMT-0000,38.912,38.888000000000005,0.002,0.002
18.11.2019 14:31:54.590 GMT-0000,38.903000000000006,38.877,0.002,0.002
18.11.2019 14:31:54.847 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:31:55.713 GMT-0000,38.902,38.888000000000005,0.002,0.0008
18.11.2019 14:31:55.763 GMT-0000,38.902,38.878,0.002,0.002
18.11.2019 14:31:55.928 GMT-0000,38.891999999999996,38.878,0.002,0.002
18.11.2019 14:31:56.029 GMT-0000,38.902,38.878,0.002,0.002
18.11.2019 14:31:56.666 GMT-0000,38.903000000000006,38.877,0.002,0.002
18.11.2019 14:31:56.858 GMT-0000,38.902,38.888000000000005,0,0.0008
18.11.2019 14:31:58.124 GMT-0000,38.912,38.898,0.002,0.002
18.11.2019 14:31:58.664 GMT-0000,38.923,38.907,0.002,0.002
18.11.2019 14:31:59.235 GMT-0000,38.922,38.908,0,0.0008
18.11.2019 14:31:59.745 GMT-0000,38.923,38.897,0.002,0.002
18.11.2019 14:32:00.239 GMT-0000,38.922,38.908,0,0.0008
18.11.2019 14:32:00.358 GMT-0000,38.922,38.917,0,0.0008
18.11.2019 14:32:00.408 GMT-0000,38.932,38.918,0,0.0008
18.11.2019 14:32:00.598 GMT-0000,38.942,38.918,0,0.0008
18.11.2019 14:32:00.711 GMT-0000,38.952,38.918,0,0.0008
18.11.2019 14:32:00.850 GMT-0000,38.952,38.928000000000004,0,0.0008
18.11.2019 14:32:00.951 GMT-0000,38.972,38.938,0,0.0008
18.11.2019 14:32:01.051 GMT-0000,38.972,38.958000000000006,0,0.0008
18.11.2019 14:32:01.210 GMT-0000,38.961999999999996,38.948,0,0.0008
18.11.2019 14:32:01.260 GMT-0000,38.973000000000006,38.946999999999996,0.002,0.002
18.11.2019 14:32:01.315 GMT-0000,38.961999999999996,38.948,0,0.0008
18.11.2019 14:32:01.428 GMT-0000,38.982,38.958000000000006,0.002,0.002
18.11.2019 14:32:01.579 GMT-0000,38.963,38.937,0.002,0.002
18.11.2019 14:32:01.630 GMT-0000,38.983000000000004,38.957,0.002,0.002
18.11.2019 14:32:01.735 GMT-0000,38.963,38.946999999999996,0.002,0.0008
18.11.2019 14:32:01.922 GMT-0000,38.961999999999996,38.948,0,0.0008
18.11.2019 14:32:01.972 GMT-0000,38.961999999999996,38.938,0,0.0008
18.11.2019 14:32:02.069 GMT-0000,38.963,38.948,0,0.0008
18.11.2019 14:32:02.183 GMT-0000,38.953,38.948,0,0.0008
18.11.2019 14:32:02.237 GMT-0000,38.972,38.948,0.002,0.002
18.11.2019 14:32:02.288 GMT-0000,38.961999999999996,38.938,0,0.0008
18.11.2019 14:32:02.474 GMT-0000,38.963,38.946999999999996,0.002,0.0008
18.11.2019 14:32:02.782 GMT-0000,38.972,38.948,0,0.0008
18.11.2019 14:32:03.007 GMT-0000,38.973000000000006,38.946999999999996,0.002,0.002
18.11.2019 14:32:03.058 GMT-0000,38.982,38.958000000000006,0,0.0008
18.11.2019 14:32:03.806 GMT-0000,38.982,38.967,0,0.0008
18.11.2019 14:32:03.856 GMT-0000,38.992,38.968,0,0.0008
18.11.2019 14:32:04.549 GMT-0000,38.983000000000004,38.968,0,0.0008
18.11.2019 14:32:04.649 GMT-0000,38.982,38.958000000000006,0,0.0008
18.11.2019 14:32:04.859 GMT-0000,38.992,38.968,0,0.0008
18.11.2019 14:32:04.979 GMT-0000,38.983000000000004,38.967,0,0.002
18.11.2019 14:32:05.029 GMT-0000,38.992,38.968,0,0.0008
18.11.2019 14:32:05.079 GMT-0000,38.982,38.968,0,0.0008
18.11.2019 14:32:05.223 GMT-0000,38.983000000000004,38.967,0.002,0.002
18.11.2019 14:32:05.798 GMT-0000,38.982,38.958000000000006,0,0.0008
18.11.2019 14:32:06.155 GMT-0000,38.982,38.968,0,0.0008
18.11.2019 14:32:06.621 GMT-0000,38.982,38.977,0,0.0008
18.11.2019 14:32:06.672 GMT-0000,38.993,38.977,0.002,0.002
18.11.2019 14:32:07.418 GMT-0000,38.992,38.978,0,0.0008
18.11.2019 14:32:07.468 GMT-0000,38.982,38.968,0,0.0008
18.11.2019 14:32:07.569 GMT-0000,38.992,38.978,0,0.0008
18.11.2019 14:32:07.925 GMT-0000,38.992,38.968,0.002,0.002
18.11.2019 14:32:07.988 GMT-0000,38.992,38.977,0,0.0008
18.11.2019 14:32:08.089 GMT-0000,38.992,38.978,0.002,0.002
18.11.2019 14:32:08.222 GMT-0000,38.982,38.958000000000006,0,0.0008
18.11.2019 14:32:08.631 GMT-0000,38.961999999999996,38.938,0,0.0008
18.11.2019 14:32:08.779 GMT-0000,38.952,38.928000000000004,0,0.0008
18.11.2019 14:32:09.145 GMT-0000,38.952,38.937,0,0.0008
18.11.2019 14:32:09.245 GMT-0000,38.952,38.928000000000004,0,0.0008
18.11.2019 14:32:09.630 GMT-0000,38.952,38.937,0,0.0008
18.11.2019 14:32:09.680 GMT-0000,38.972,38.948,0,0.0008
18.11.2019 14:32:10.423 GMT-0000,38.961999999999996,38.938,0,0.0008
18.11.2019 14:32:11.163 GMT-0000,38.953,38.938,0,0.0008
18.11.2019 14:32:11.278 GMT-0000,38.952,38.928000000000004,0,0.0008
18.11.2019 14:32:11.959 GMT-0000,38.952,38.938,0,0.0008
18.11.2019 14:32:12.009 GMT-0000,38.961999999999996,38.938,0.002,0.002
18.11.2019 14:32:12.309 GMT-0000,38.953,38.938,0,0.0008
18.11.2019 14:32:12.359 GMT-0000,38.952,38.928000000000004,0,0.0008
18.11.2019 14:32:12.409 GMT-0000,38.942,38.928000000000004,0,0.0008
18.11.2019 14:32:12.970 GMT-0000,38.942,38.927,0,0.0008
18.11.2019 14:32:13.288 GMT-0000,38.932,38.928000000000004,0,0.0008
18.11.2019 14:32:13.338 GMT-0000,38.932,38.918,0,0.0008
18.11.2019 14:32:13.439 GMT-0000,38.942,38.918,0,0.0008
18.11.2019 14:32:13.792 GMT-0000,38.933,38.918,0,0.0008
18.11.2019 14:32:13.932 GMT-0000,38.923,38.918,0,0.0008
18.11.2019 14:32:13.982 GMT-0000,38.923,38.907,0.002,0.002
18.11.2019 14:32:14.123 GMT-0000,38.922,38.908,0,0.0008
18.11.2019 14:32:14.768 GMT-0000,38.933,38.907,0.002,0.002
18.11.2019 14:32:15.059 GMT-0000,38.932,38.908,0,0.0008
18.11.2019 14:32:15.295 GMT-0000,38.923,38.908,0,0.0008
18.11.2019 14:32:15.346 GMT-0000,38.913000000000004,38.897,0.002,0.002
18.11.2019 14:32:15.396 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:15.809 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:32:15.970 GMT-0000,38.872,38.868,0,0.0008
18.11.2019 14:32:16.020 GMT-0000,38.873000000000005,38.847,0.002,0.002
18.11.2019 14:32:16.332 GMT-0000,38.863,38.847,0,0.0008
18.11.2019 14:32:16.382 GMT-0000,38.852,38.828,0.002,0.002
18.11.2019 14:32:16.527 GMT-0000,38.863,38.847,0,0.0008
18.11.2019 14:32:16.577 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:32:17.040 GMT-0000,38.883,38.857,0.002,0.002
18.11.2019 14:32:17.807 GMT-0000,38.882,38.858000000000004,0.002,0.002
18.11.2019 14:32:17.944 GMT-0000,38.863,38.858000000000004,0,0.0008
18.11.2019 14:32:17.994 GMT-0000,38.862,38.848000000000006,0.002,0.002
18.11.2019 14:32:18.045 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:32:18.095 GMT-0000,38.852,38.828,0.002,0.002
18.11.2019 14:32:18.233 GMT-0000,38.853,38.836999999999996,0.002,0.002
18.11.2019 14:32:18.283 GMT-0000,38.862,38.838,0.002,0.002
18.11.2019 14:32:19.222 GMT-0000,38.863,38.836999999999996,0.002,0.002
18.11.2019 14:32:19.360 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:32:19.837 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:32:20.445 GMT-0000,38.862,38.848000000000006,0,0.002
18.11.2019 14:32:21.493 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:32:21.598 GMT-0000,38.862,38.848000000000006,0.002,0.0008
18.11.2019 14:32:22.195 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:32:22.509 GMT-0000,38.873000000000005,38.847,0.002,0.002
18.11.2019 14:32:22.636 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:32:23.044 GMT-0000,38.873000000000005,38.847,0.002,0.002
18.11.2019 14:32:23.230 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:32:23.381 GMT-0000,38.863,38.836999999999996,0.002,0.002
18.11.2019 14:32:23.608 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:32:23.709 GMT-0000,38.863,38.847,0.002,0.002
18.11.2019 14:32:23.796 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:32:24.131 GMT-0000,38.862,38.848000000000006,0.002,0.002
18.11.2019 14:32:25.133 GMT-0000,38.852,38.838,0,0.0008
18.11.2019 14:32:25.261 GMT-0000,38.862,38.838,0.002,0.002
18.11.2019 14:32:25.474 GMT-0000,38.852,38.838,0,0.0008
18.11.2019 14:32:25.807 GMT-0000,38.853,38.836999999999996,0.002,0.002
18.11.2019 14:32:25.944 GMT-0000,38.852,38.838,0,0.002
18.11.2019 14:32:25.994 GMT-0000,38.863,38.836999999999996,0.002,0.002
18.11.2019 14:32:26.045 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:32:26.395 GMT-0000,38.863,38.836999999999996,0.002,0.002
18.11.2019 14:32:26.657 GMT-0000,38.862,38.838,0,0.0008
18.11.2019 14:32:27.092 GMT-0000,38.852,38.838,0,0.0008
18.11.2019 14:32:27.222 GMT-0000,38.853,38.836999999999996,0.002,0.002
18.11.2019 14:32:27.751 GMT-0000,38.852,38.838,0,0.0008
18.11.2019 14:32:28.393 GMT-0000,38.853,38.836999999999996,0.002,0.002
18.11.2019 14:32:29.153 GMT-0000,38.852,38.838,0,0.0008
18.11.2019 14:32:29.537 GMT-0000,38.853,38.836999999999996,0.002,0.002
18.11.2019 14:32:30.105 GMT-0000,38.872,38.858000000000004,0.002,0.002
18.11.2019 14:32:30.448 GMT-0000,38.883,38.857,0.002,0.002
18.11.2019 14:32:30.735 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:32:31.397 GMT-0000,38.872,38.858000000000004,0.002,0.002
18.11.2019 14:32:31.447 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:32:31.781 GMT-0000,38.872,38.858000000000004,0,0.002
18.11.2019 14:32:31.832 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:32:31.882 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:31.983 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:32:32.033 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:32:32.116 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:32:32.272 GMT-0000,38.891999999999996,38.878,0.002,0.0008
18.11.2019 14:32:32.322 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:32:32.892 GMT-0000,38.893,38.877,0.002,0.0008
18.11.2019 14:32:32.942 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:32:33.046 GMT-0000,38.893,38.878,0,0.0008
18.11.2019 14:32:33.097 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:32:34.063 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:32:34.167 GMT-0000,38.873000000000005,38.867,0,0.0008
18.11.2019 14:32:34.217 GMT-0000,38.872,38.858000000000004,0.002,0.002
18.11.2019 14:32:34.367 GMT-0000,38.883,38.857,0.002,0.002
18.11.2019 14:32:34.418 GMT-0000,38.872,38.858000000000004,0,0.0008
18.11.2019 14:32:34.658 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:32:35.438 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:32:35.522 GMT-0000,38.872,38.857,0,0.0008
18.11.2019 14:32:35.758 GMT-0000,38.873000000000005,38.857,0.002,0.002
18.11.2019 14:32:35.975 GMT-0000,38.872,38.858000000000004,0,0.0008
18.11.2019 14:32:36.025 GMT-0000,38.873000000000005,38.847,0.002,0.002
18.11.2019 14:32:36.075 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:32:36.332 GMT-0000,38.872,38.858000000000004,0,0.0008
18.11.2019 14:32:36.454 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:32:36.665 GMT-0000,38.872,38.857,0,0.0008
18.11.2019 14:32:36.715 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:32:36.822 GMT-0000,38.872,38.858000000000004,0,0.0008
18.11.2019 14:32:36.926 GMT-0000,38.873000000000005,38.857,0.002,0.002
18.11.2019 14:32:37.433 GMT-0000,38.863,38.858000000000004,0,0.0008
18.11.2019 14:32:37.483 GMT-0000,38.863,38.847,0.002,0.002
18.11.2019 14:32:38.118 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:32:38.485 GMT-0000,38.863,38.847,0.002,0.002
18.11.2019 14:32:38.535 GMT-0000,38.872,38.858000000000004,0.002,0.002
18.11.2019 14:32:38.585 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:32:38.636 GMT-0000,38.873000000000005,38.857,0.002,0.002
18.11.2019 14:32:38.930 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:32:39.087 GMT-0000,38.883,38.867,0.002,0.002
18.11.2019 14:32:39.566 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:32:41.339 GMT-0000,38.902,38.878,0.002,0.002
18.11.2019 14:32:41.389 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:41.965 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:32:42.485 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:32:42.535 GMT-0000,38.882,38.868,0.002,0.002
18.11.2019 14:32:42.979 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:43.379 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:32:43.491 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:43.976 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:32:44.082 GMT-0000,38.893,38.878,0,0.0008
18.11.2019 14:32:44.133 GMT-0000,38.902,38.878,0,0.0008
18.11.2019 14:32:44.366 GMT-0000,38.893,38.878,0,0.0008
18.11.2019 14:32:44.607 GMT-0000,38.893,38.877,0.002,0.0008
18.11.2019 14:32:44.657 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:32:45.218 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:32:45.301 GMT-0000,38.883,38.867,0.002,0.002
18.11.2019 14:32:46.266 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:32:46.602 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:46.652 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:32:46.733 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:46.936 GMT-0000,38.903000000000006,38.877,0.002,0.002
18.11.2019 14:32:47.036 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:32:47.193 GMT-0000,38.882,38.867,0,0.0008
18.11.2019 14:32:47.243 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:32:47.529 GMT-0000,38.883,38.868,0,0.0008
18.11.2019 14:32:47.580 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:32:47.700 GMT-0000,38.893,38.867,0.002,0.002
18.11.2019 14:32:48.063 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:32:48.185 GMT-0000,38.883,38.867,0,0.002
18.11.2019 14:32:48.299 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:32:48.456 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:32:48.751 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:48.975 GMT-0000,38.891999999999996,38.877,0,0.0008
18.11.2019 14:32:49.075 GMT-0000,38.891999999999996,38.868,0.002,0.002
18.11.2019 14:32:49.176 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:32:49.821 GMT-0000,38.883,38.867,0.002,0.002
18.11.2019 14:32:50.208 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:32:50.587 GMT-0000,38.882,38.868,0.002,0.002
18.11.2019 14:32:50.887 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:52.338 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:32:52.603 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:52.654 GMT-0000,38.891999999999996,38.868,0,0.0008
18.11.2019 14:32:52.820 GMT-0000,38.891999999999996,38.878,0,0.0008
18.11.2019 14:32:53.113 GMT-0000,38.893,38.877,0.002,0.002
18.11.2019 14:32:53.959 GMT-0000,38.891999999999996,38.878,0.002,0.002
18.11.2019 14:32:54.260 GMT-0000,38.883,38.867,0.002,0.002
18.11.2019 14:32:54.581 GMT-0000,38.882,38.868,0.002,0.002
18.11.2019 14:32:55.580 GMT-0000,38.872,38.867,0,0.0008
18.11.2019 14:32:55.630 GMT-0000,38.872,38.848000000000006,0.002,0.002
18.11.2019 14:32:55.811 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:32:56.665 GMT-0000,38.863,38.847,0.002,0.002
18.11.2019 14:32:56.999 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:32:57.172 GMT-0000,38.863,38.847,0.002,0.002
18.11.2019 14:32:57.356 GMT-0000,38.862,38.848000000000006,0.002,0.002
18.11.2019 14:32:57.542 GMT-0000,38.882,38.858000000000004,0.002,0.002
18.11.2019 14:32:57.592 GMT-0000,38.882,38.868,0,0.0008
18.11.2019 14:32:57.967 GMT-0000,38.883,38.867,0.002,0.002
18.11.2019 14:32:58.110 GMT-0000,38.882,38.858000000000004,0,0.0008
18.11.2019 14:32:59.081 GMT-0000,38.872,38.858000000000004,0,0.002
18.11.2019 14:32:59.132 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:32:59.273 GMT-0000,38.872,38.858000000000004,0,0.0008
18.11.2019 14:32:59.495 GMT-0000,38.873000000000005,38.857,0.002,0.002
18.11.2019 14:33:00.690 GMT-0000,38.872,38.858000000000004,0,0.0008
18.11.2019 14:33:00.962 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:33:01.012 GMT-0000,38.872,38.848000000000006,0,0.0008
18.11.2019 14:33:01.518 GMT-0000,38.862,38.848000000000006,0,0.0008
18.11.2019 14:33:01.903 GMT-0000,38.872,38.858000000000004,0,0.0008
18.11.2019 14:33:02.043 GMT-0000,38.873000000000005,38.857,0.002,0.002
18.11.2019 14:33:02.637 GMT-0000,38.872,38.858000000000004,0,0.0008
18.11.2019 14:33:03.865 GMT-0000,38.873000000000005,38.857,0.002,0.002
